PARTICIPANT ID,PRESENT2015,EVENT DISTANCE,AGE CATAGORY,SEX CATAGORY,TIME
3538,1,42,40,1,03:14:14
3539,1,21,45,1,02:18:27
3540,,,,,
3541,1,21,25,1,01:18:25
3542,,,,,
3543,1,42,50,1,04:40:42
3544,1,42,18,1,03:40:28
3545,1,42,50,1,05:17:06
3546,1,21,30,1,03:51:42
3547,1,42,18,1,04:54:53
3548,1,42,35,1,03:47:47
3549,1,42,18,0,04:31:16
3550,1,21,30,1,01:53:24
3551,1,42,35,0,03:46:26
3552,1,42,30,1,-1
3553,1,42,40,1,04:34:02
3554,,,,,
3555,,,,,
3556,1,21,50,0,02:55:59
3557,,,,,
3558,1,21,40,1,01:51:24
3559,,,,,
3560,1,21,30,1,02:47:17
3561,1,42,45,0,04:16:58
3562,,,,,
3563,1,42,40,1,05:17:34
3564,1,10,25,0,01:11:48
3565,,,,,
3566,1,42,40,1,03:49:23
3567,,,,,
3568,1,21,30,1,02:05:19
3569,1,42,25,0,04:55:17
3570,1,42,35,1,05:03:22
3571,,,,,
3572,1,42,65,1,05:01:51
3573,,,,,
3574,1,42,30,1,03:48:47
3575,,,,,
3576,,,,,
3577,1,21,18,1,01:41:48
3578,1,42,45,0,05:55:47
3579,,,,,
3580,1,42,35,0,06:28:20
3581,1,42,45,0,06:19:36
3582,1,42,35,1,05:04:14
3583,1,10,45,0,00:47:40
3584,1,42,55,0,05:38:47
3585,,,,,
3586,1,42,35,0,04:32:14
3587,1,42,45,1,05:41:37
3588,,,,,
3589,1,21,18,1,02:20:43
3590,,,,,
3591,,,,,
3592,,,,,
3593,,,,,
3594,,,,,
3595,1,21,30,1,02:13:46
3596,,,,,
3597,,,,,
3598,1,21,35,1,03:31:39
3599,,,,,
3600,,,,,
3601,1,42,50,1,04:04:13
3602,1,42,35,0,04:41:35
3603,,,,,
3604,1,42,30,1,02:26:57
3605,,,,,
3606,,,,,
3607,1,42,35,1,04:10:37
3608,,,,,
3609,1,1,13,0,00:05:36
3610,,,,,
3611,,,,,
3612,,,,,
3613,,,,,
3614,1,42,45,1,04:16:35
3615,1,42,18,1,03:40:27
3616,1,42,55,1,04:43:59
3617,,,,,
3618,1,42,35,1,03:41:59
3619,,,,,
3620,,,,,
3621,1,21,45,1,03:10:01
3622,1,42,30,1,04:21:16
3623,,,,,
3624,1,42,45,1,05:09:51
3625,,,,,
3626,1,42,55,0,04:39:41
3627,,,,,
3628,,,,,
3629,1,21,40,1,01:45:38
3630,,,,,
3631,,,,,
3632,,,,,
3633,1,21,30,0,01:48:50
3634,1,21,35,0,03:25:49
3635,,,,,
3636,1,42,50,1,-1
3637,,,,,
3638,1,42,40,1,03:54:58
3639,1,42,40,0,04:29:15
3640,1,42,18,1,04:38:45
3641,,,,,
3642,,,,,
3643,1,5,35,1,00:24:22
3644,1,42,40,1,05:30:25
3645,,,,,
3646,1,42,60,1,06:14:13
3647,1,42,40,1,03:12:56
3648,1,21,25,1,02:04:41
3649,,,,,
3650,,,,,
3651,,,,,
3652,,,,,
3653,,,,,
3654,1,42,40,1,04:05:15
3655,1,21,25,1,02:17:20
3656,1,42,35,1,03:15:34
3657,,,,,
3658,,,,,
3659,1,42,30,1,05:08:51
3660,1,42,25,1,05:01:05
3661,1,42,,,05:27:11
3662,1,21,25,0,02:17:18
3663,1,42,50,1,04:04:09
3664,1,21,40,1,02:40:13
3665,1,5,30,0,00:48:11
3666,,,,,
3667,,,,,
3668,1,42,35,1,03:26:45
3669,1,42,40,1,04:35:26
3670,,,,,
3671,,,,,
3672,,,,,
3673,1,42,18,0,05:30:09
3674,,,,,
3675,1,42,25,0,03:53:36
3676,,,,,
3677,1,10,40,0,01:12:06
3678,1,10,40,1,00:53:58
3679,,,,,
3680,,,,,
3681,1,42,45,1,03:37:16
3682,,,,,
3683,1,21,30,0,02:44:21
3684,,,,,
3685,1,42,40,1,03:01:06
3686,,,,,
3687,1,42,50,1,03:25:51
3688,1,42,35,0,05:36:09
3689,,,,,
3690,1,42,35,1,04:24:54
3691,,,,,
3692,,,,,
3693,1,42,25,1,05:55:30
3694,,,,,
3695,1,42,50,1,05:43:33
3696,,,,,
3697,,,,,
3698,,,,,
3699,,,,,
3700,1,42,55,1,05:01:51
3701,1,42,40,1,06:07:11
3702,,,,,
3703,,,,,
3704,,,,,
3705,,,,,
3706,1,21,30,0,02:12:12
3707,,,,,
3708,1,42,50,0,05:41:58
3709,,,,,
3710,1,42,30,0,04:10:34
3711,,,,,
3712,,,,,
3713,1,42,15,1,05:15:09
3714,,,,,
3715,1,42,50,1,05:30:25
3716,,,,,
3717,1,42,35,1,03:13:15
3718,,,,,
3719,1,42,25,0,04:02:00
3720,1,42,25,1,03:20:46
3721,1,42,18,1,04:16:37
3722,1,42,50,0,05:12:14
3723,1,42,35,1,03:58:32
3724,1,42,35,0,07:00:39
3725,,,,,
3726,,,,,
3727,1,42,45,1,04:39:30
3728,,,,,
3729,1,21,40,1,01:44:10
3730,1,42,40,1,06:07:11
3731,1,42,55,0,03:48:59
3732,1,5,45,1,00:39:30
3733,1,42,25,0,04:24:38
3734,,,,,
3735,,,,,
3736,,,,,
3737,,,,,
3738,,,,,
3739,,,,,
3740,1,21,40,1,03:05:37
3741,,,,,
3742,,,,,
3743,1,21,30,0,02:42:35
3744,1,10,40,1,01:06:09
3745,,,,,
3746,1,21,30,1,01:18:56
3747,1,21,30,1,01:54:09
3748,,,,,
3749,1,21,50,1,01:49:44
3750,,,,,
3751,1,42,30,1,03:39:25
3752,1,42,35,1,04:53:15
3753,1,42,50,1,06:13:39
3754,,,,,
3755,,,,,
3756,,,,,
3757,1,10,50,1,01:04:19
3758,,,,,
3759,1,42,18,1,03:34:12
3760,1,42,50,1,04:14:25
3761,,,,,
3762,1,42,45,1,05:24:35
3763,,,,,
3764,,,,,
3765,,,,,
3766,1,21,55,1,02:09:30
3767,1,21,50,0,02:52:36
3768,,,,,
3769,,,,,
3770,,,,,
3771,1,42,40,1,-1
3772,1,42,35,1,05:57:02
3773,,,,,
3774,,,,,
3775,,,,,
3776,,,,,
3777,,,,,
3778,1,21,40,1,02:56:55
3779,,,,,
3780,,,,,
3781,,,,,
3782,1,42,18,1,03:36:48
3783,1,42,40,1,03:56:40
3784,1,21,30,1,01:55:18
3785,,,,,
3786,1,42,45,0,05:30:23
3787,1,42,55,1,05:35:47
3788,1,42,45,1,03:06:46
3789,1,42,45,1,05:33:35
3790,1,21,45,0,02:11:04
3791,1,42,40,1,05:05:54
3792,1,42,60,1,05:59:37
3793,1,21,25,1,01:32:27
3794,1,21,40,1,03:07:28
3795,1,42,35,1,04:12:05
3796,,,,,
3797,,,,,
3798,,,,,
3799,,,,,
3800,,,,,
3801,,,,,
3802,,,,,
3803,,,,,
3804,1,42,30,1,03:29:20
3805,,,,,
3806,,,,,
3807,,,,,
3808,,,,,
3809,1,42,35,1,05:13:29
3810,1,21,25,1,02:55:17
3811,1,42,40,1,03:47:31
3812,,,,,
3813,1,42,55,0,04:32:56
3814,,,,,
3815,1,42,55,1,05:34:59
3816,1,42,18,0,05:19:30
3817,,,,,
3818,1,42,30,0,05:20:10
3819,1,42,40,1,05:01:09
3820,,,,,
3821,,,,,
3822,,,,,
3823,,,,,
3824,,,,,
3825,,,,,
3826,,,,,
3827,1,42,40,0,04:22:23
3828,1,42,50,0,05:24:16
3829,,,,,
3830,1,21,45,0,02:51:01
3831,1,42,30,1,04:29:32
3832,,,,,
3833,,,,,
3834,,,,,
3835,1,42,50,0,05:16:56
3836,1,42,50,1,04:11:02
3837,1,42,50,1,05:08:06
3838,1,42,40,1,05:18:43
3839,1,21,18,1,01:24:54
3840,,,,,
3841,,,,,
3842,,,,,
3843,,,,,
3844,1,42,18,1,04:21:33
3845,,,,,
3846,,,,,
3847,,,,,
3848,1,42,35,1,03:54:44
3849,1,42,30,1,04:02:29
3850,,,,,
3851,1,42,55,0,04:02:46
3852,1,42,18,0,06:23:51
3853,,,,,
3854,1,21,18,0,03:02:40
3855,,,,,
3856,1,42,35,0,04:01:02
3857,1,42,45,1,04:17:53
3858,,,,,
3859,,,,,
3860,1,42,40,1,04:59:31
3861,,,,,
3862,,,,,
3863,,,,,
3864,,,,,
3865,,,,,
3866,,,,,
3867,,,,,
3868,1,42,30,1,-1
3869,1,5,50,0,00:36:41
3870,,,,,
3871,,,,,
3872,1,42,45,1,05:33:23
3873,1,42,50,1,05:46:55
3874,1,42,45,0,05:35:32
3875,1,42,35,0,04:45:36
3876,1,42,60,1,05:47:40
3877,1,21,25,1,02:25:02
3878,,,,,
3879,,,,,
3880,1,42,50,1,04:26:12
3881,1,42,18,1,-1
3882,,,,,
3883,,,,,
3884,1,21,35,0,02:11:26
3885,,,,,
3886,1,42,45,1,03:13:50
3887,,,,,
3888,1,21,25,1,02:22:48
3889,,,,,
3890,1,42,60,1,03:43:49
3891,,,,,
3892,1,42,35,1,04:05:29
3893,1,42,40,1,04:02:39
3894,,,,,
3895,,,,,
3896,1,42,40,1,03:25:53
3897,,,,,
3898,,,,,
3899,1,42,40,1,02:39:29
3900,,,,,
3901,,,,,
3902,1,42,35,1,03:46:12
3903,1,42,35,1,04:33:33
3904,,,,,
3905,1,21,25,1,01:18:54
3906,1,5,50,0,00:28:29
3907,1,42,50,1,04:41:29
3908,1,42,18,0,05:46:04
3909,,,,,
3910,1,1,9,1,00:06:34
3911,,,,,
3912,1,42,30,1,03:49:59
3913,,,,,
3914,,,,,
3915,,,,,
3916,,,,,
3917,,,,,
3918,1,21,50,1,01:59:48
3919,1,42,35,0,03:41:55
3920,1,21,25,1,03:20:16
3921,,,,,
3922,,,,,
3923,,,,,
3924,,,,,
3925,,,,,
3926,,,,,
3927,,,,,
3928,1,42,35,1,05:45:43
3929,1,21,50,1,02:00:17
3930,,,,,
3931,,,,,
3932,,,,,
3933,1,42,18,1,05:16:27
3934,,,,,
3935,,,,,
3936,,,,,
3937,1,42,35,1,03:40:39
3938,1,21,45,0,03:00:02
3939,,,,,
3940,1,42,35,1,03:50:10
3941,1,21,40,0,02:27:52
3942,,,,,
3943,,,,,
3944,,,,,
3945,1,42,18,1,04:17:01
3946,,,,,
3947,,,,,
3948,1,42,35,1,04:08:20
3949,,,,,
3950,1,42,30,0,04:15:51
3951,1,21,45,1,03:00:33
3952,1,42,25,1,03:33:32
3953,1,42,35,1,03:37:51
3954,,,,,
3955,1,42,35,1,03:32:46
3956,,,,,
3957,,,,,
3958,1,42,18,0,06:02:24
3959,1,42,40,1,04:17:22
3960,,,,,
3961,,,,,
3962,1,42,65,1,05:57:28
3963,,,,,
3964,1,42,50,1,03:53:51
3965,,,,,
3966,,,,,
3967,,,,,
3968,,,,,
3969,1,42,18,0,04:30:10
3970,1,42,55,1,04:56:25
3971,,,,,
3972,,,,,
3973,1,21,50,0,01:52:29
3974,1,42,50,0,06:21:39
3975,1,42,30,0,04:32:31
3976,,,,,
3977,,,,,
3978,,,,,
3979,,,,,
3980,,,,,
3981,,,,,
3982,1,42,40,1,04:04:53
3983,1,42,40,1,03:34:59
3984,1,42,30,0,05:57:34
3985,,,,,
3986,1,10,45,1,00:50:16
3987,,,,,
3988,,,,,
3989,1,42,30,1,03:52:11
3990,1,42,25,1,04:53:26
3991,,,,,
3992,,,,,
3993,,,,,
3994,1,42,40,1,04:07:49
3995,1,42,45,1,03:31:51
3996,1,21,18,1,02:21:12
3997,,,,,
3998,,,,,
3999,1,42,25,1,03:33:22
4000,1,42,25,1,03:58:51
4001,,,,,
4002,,,,,
4003,,,,,
4004,,,,,
4005,,,,,
4006,,,,,
4007,,,,,
4008,1,21,35,1,02:30:55
4009,1,21,40,1,02:50:11
4010,,,,,
4011,,,,,
4012,,,,,
4013,1,42,45,1,05:20:49
4014,1,21,30,1,02:07:40
4015,,,,,
4016,,,,,
4017,1,21,35,1,01:38:24
4018,1,42,30,1,05:09:20
4019,,,,,
4020,,,,,
4021,,,,,
4022,,,,,
4023,,,,,
4024,1,42,25,0,04:02:02
4025,,,,,
4026,1,5,45,1,00:23:59
4027,1,42,40,1,03:51:32
4028,1,42,50,1,04:09:05
4029,,,,,
4030,,,,,
4031,,,,,
4032,,,,,
4033,1,21,50,1,03:08:56
4034,,,,,
4035,1,42,55,1,04:16:47
4036,1,42,55,1,04:01:43
4037,1,42,50,0,06:17:43
4038,,,,,
4039,,,,,
4040,1,42,50,1,05:55:16
4041,,,,,
4042,1,42,25,1,04:56:43
4043,,,,,
4044,,,,,
4045,,,,,
4046,,,,,
4047,,,,,
4048,1,21,35,0,03:08:12
4049,1,1,13,0,00:07:49
4050,1,42,18,0,05:30:23
4051,,,,,
4052,,,,,
4053,,,,,
4054,,,,,
4055,,,,,
4056,1,42,45,1,03:53:42
4057,,,,,
4058,1,42,35,1,04:17:48
4059,,,,,
4060,,,,,
4061,1,42,18,0,06:04:22
4062,1,21,25,1,01:44:10
4063,,,,,
4064,1,21,18,0,03:13:25
4065,,,,,
4066,,,,,
4067,,,,,
4068,1,42,45,1,03:47:03
4069,,,,,
4070,1,21,50,0,02:45:07
4071,,,,,
4072,1,42,25,1,03:34:37
4073,1,42,40,1,03:51:54
4074,1,42,35,0,05:29:31
4075,1,21,45,1,01:37:42
4076,1,21,40,0,03:07:31
4077,1,42,30,1,06:33:42
4078,,,,,
4079,,,,,
4080,,,,,
4081,1,42,35,1,04:53:13
4082,1,42,35,0,05:11:18
4083,1,42,60,1,04:36:03
4084,1,10,25,0,01:08:58
4085,,,,,
4086,1,21,35,1,01:49:31
4087,1,42,50,0,04:22:51
4088,,,,,
4089,,,,,
4090,,,,,
4091,1,21,30,1,01:25:56
4092,1,42,18,1,06:06:32
4093,,,,,
4094,1,21,25,0,03:04:12
4095,1,10,40,1,00:52:10
4096,1,42,40,0,05:19:09
4097,,,,,
4098,,,,,
4099,,,,,
4100,,,,,
4101,,,,,
4102,,,,,
4103,1,42,35,0,05:41:36
4104,1,21,30,1,01:51:18
4105,,,,,
4106,,,,,
4107,1,21,40,1,02:43:44
4108,1,42,30,0,05:44:45
4109,1,42,25,1,05:03:09
4110,1,42,35,1,04:26:22
4111,,,,,
4112,1,42,25,0,05:17:15
4113,,,,,
4114,1,42,35,0,06:59:43
4115,1,10,35,1,00:52:26
4116,,,,,
4117,,,,,
4118,1,21,25,1,01:26:42
4119,,,,,
4120,,,,,
4121,1,42,25,0,05:23:42
4122,,,,,
4123,1,42,40,1,03:43:12
4124,,,,,
4125,1,42,25,1,03:29:59
4126,1,42,30,1,04:12:50
4127,,,,,
4128,,,,,
4129,,,,,
4130,1,21,50,1,02:22:13
4131,1,21,50,1,03:06:15
4132,1,10,30,0,01:53:18
4133,,,,,
4134,1,10,35,1,00:37:26
4135,,,,,
4136,1,42,30,1,04:09:52
4137,,,,,
4138,,,,,
4139,1,42,18,1,04:39:04
4140,,,,,
4141,,,,,
4142,,,,,
4143,1,42,25,1,03:50:09
4144,,,,,
4145,1,21,35,1,03:10:37
4146,,,,,
4147,1,42,45,1,03:43:54
4148,1,42,35,1,05:17:40
4149,1,42,25,1,02:53:57
4150,,,,,
4151,,,,,
4152,,,,,
4153,,,,,
4154,1,42,18,0,06:12:50
4155,,,,,
4156,1,10,45,1,00:56:34
4157,1,42,40,0,06:31:18
4158,1,21,50,1,02:34:24
4159,,,,,
4160,,,,,
4161,1,42,25,1,04:50:59
4162,1,42,50,1,05:48:55
4163,,,,,
4164,,,,,
4165,1,21,80,1,03:37:52
4166,,,,,
4167,1,42,40,1,05:24:25
4168,,,,,
4169,1,21,45,0,02:37:08
4170,,,,,
4171,,,,,
4172,1,42,40,1,04:15:31
4173,,,,,
4174,1,42,45,0,03:56:09
4175,,,,,
4176,,,,,
4177,,,,,
4178,1,42,40,1,05:11:05
4179,1,42,40,0,05:27:24
4180,1,42,50,1,05:34:40
4181,,,,,
4182,1,42,55,1,05:23:57
4183,,,,,
4184,1,42,40,1,04:27:34
4185,,,,,
4186,1,42,60,1,05:57:52
4187,,,,,
4188,1,21,35,1,01:43:26
4189,,,,,
4190,,,,,
4191,,,,,
4192,,,,,
4193,,,,,
4194,,,,,
4195,,,,,
4196,1,42,30,0,05:01:42
4197,,,,,
4198,1,42,50,1,06:06:55
4199,1,42,40,1,05:21:58
4200,,,,,
4201,,,,,
4202,1,42,30,1,04:21:23
4203,1,21,40,1,02:25:30
4204,1,21,50,1,03:01:48
4205,,,,,
4206,1,42,35,0,05:09:06
4207,1,42,35,0,03:33:18
4208,1,42,18,1,05:59:56
4209,,,,,
4210,,,,,
4211,,,,,
4212,1,21,40,1,01:43:45
4213,,,,,
4214,,,,,
4215,,,,,
4216,,,,,
4217,1,42,35,1,03:41:02
4218,,,,,
4219,1,42,30,0,06:15:05
4220,1,21,55,1,02:24:06
4221,1,21,35,1,01:43:56
4222,,,,,
4223,,,,,
4224,,,,,
4225,1,10,35,0,01:11:29
4226,1,10,45,1,01:59:38
4227,,,,,
4228,,,,,
4229,1,42,45,1,03:40:17
4230,1,42,30,0,04:34:37
4231,1,42,25,1,03:55:03
4232,,,,,
4233,1,42,45,1,04:36:08
4234,1,42,30,1,03:45:48
4235,,,,,
4236,,,,,
4237,,,,,
4238,,,,,
4239,,,,,
4240,,,,,
4241,,,,,
4242,,,,,
4243,1,42,40,1,05:25:18
4244,,,,,
4245,,,,,
4246,,,,,
4247,1,42,30,1,05:45:36
4248,1,42,40,0,04:40:36
4249,,,,,
4250,1,42,35,1,04:12:43
4251,,,,,
4252,1,42,55,1,04:58:30
4253,,,,,
4254,,,,,
4255,,,,,
4256,1,42,25,1,03:32:36
4257,,,,,
4258,,,,,
4259,1,42,30,0,04:46:37
4260,1,21,35,0,02:21:51
4261,1,42,50,1,04:20:39
4262,,,,,
4263,1,42,50,1,04:25:20
4264,,,,,
4265,,,,,
4266,1,42,45,1,05:12:00
4267,1,21,50,1,02:44:40
4268,,,,,
4269,,,,,
4270,,,,,
4271,,,,,
4272,1,42,18,1,05:19:00
4273,1,42,18,1,03:29:59
4274,,,,,
4275,,,,,
4276,,,,,
4277,1,21,40,1,02:13:55
4278,1,21,35,0,02:03:16
4279,1,21,45,1,02:24:40
4280,1,21,25,0,03:20:56
4281,1,42,45,1,04:43:09
4282,1,21,55,1,02:02:58
4283,,,,,
4284,1,42,45,1,04:18:05
4285,,,,,
4286,1,42,45,1,06:07:22
4287,,,,,
4288,1,10,55,1,00:45:56
4289,1,21,60,0,02:16:08
4290,,,,,
4291,,,,,
4292,,,,,
4293,,,,,
4294,,,,,
4295,,,,,
4296,1,10,30,0,01:01:41
4297,,,,,
4298,,,,,
4299,,,,,
4300,1,42,40,1,05:12:03
4301,1,42,40,1,04:24:37
4302,,,,,
4303,,,,,
4304,,,,,
4305,,,,,
4306,,,,,
4307,,,,,
4308,1,42,45,0,04:19:41
4309,,,,,
4310,1,42,45,1,03:33:33
4311,,,,,
4312,1,42,50,1,02:48:31
4313,,,,,
4314,,,,,
4315,,,,,
4316,,,,,
4317,1,21,30,0,02:14:52
4318,1,42,35,1,04:48:21
4319,1,42,40,1,04:48:47
4320,1,42,25,1,06:07:31
4321,,,,,
4322,,,,,
4323,1,21,35,0,01:42:54
4324,,,,,
4325,,,,,
4326,,,,,
4327,,,,,
4328,,,,,
4329,1,42,40,1,03:24:01
4330,,,,,
4331,1,42,35,1,03:31:03
4332,,,,,
4333,,,,,
4334,,,,,
4335,1,42,25,1,06:32:30
4336,,,,,
4337,1,21,40,0,03:22:23
4338,1,42,35,1,03:09:18
4339,,,,,
4340,1,42,40,1,03:52:54
4341,,,,,
4342,,,,,
4343,1,42,40,1,-1
4344,1,42,40,1,03:30:37
4345,,,,,
4346,1,42,40,1,03:56:03
4347,1,42,25,1,06:05:45
4348,,,,,
4349,1,42,30,1,03:35:48
4350,,,,,
4351,1,42,40,0,05:37:52
4352,,,,,
4353,,,,,
4354,1,21,40,1,02:10:55
4355,1,42,45,1,04:58:04
4356,1,42,30,1,05:55:09
4357,1,42,65,1,06:29:30
4358,,,,,
4359,,,,,
4360,1,42,45,0,05:15:28
4361,,,,,
4362,,,,,
4363,1,42,25,1,04:07:22
4364,1,21,30,1,02:59:56
4365,,,,,
4366,,,,,
4367,,,,,
4368,,,,,
4369,1,42,50,0,05:22:12
4370,,,,,
4371,,,,,
4372,1,42,55,1,04:58:25
4373,1,21,45,0,01:59:31
4374,1,42,30,0,05:11:12
4375,,,,,
4376,,,,,
4377,1,42,35,0,03:54:16
4378,1,42,40,1,03:28:06
4379,1,42,40,1,05:22:05
4380,,,,,
4381,,,,,
4382,,,,,
4383,,,,,
4384,,,,,
4385,,,,,
4386,,,,,
4387,,,,,
4388,1,42,40,1,05:02:54
4389,1,21,50,0,03:22:45
4390,1,21,55,1,03:25:01
4391,1,42,35,0,04:34:43
4392,,,,,
4393,1,21,40,1,01:51:59
4394,,,,,
4395,,,,,
4396,1,42,50,0,05:27:49
4397,,,,,
4398,1,42,25,1,04:22:58
4399,,,,,
4400,1,42,18,1,03:13:20
4401,,,,,
4402,1,42,40,0,04:44:48
4403,1,42,30,0,03:47:31
4404,1,42,45,1,05:10:10
4405,,,,,
4406,,,,,
4407,1,42,65,1,05:00:49
4408,,,,,
4409,1,42,50,1,04:21:34
4410,,,,,
4411,,,,,
4412,,,,,
4413,,,,,
4414,,,,,
4415,1,21,18,1,03:43:05
4416,1,42,25,0,05:27:15
4417,1,21,40,1,01:54:39
4418,,,,,
4419,1,42,50,0,05:07:17
4420,1,21,35,1,02:32:00
4421,,,,,
4422,,,,,
4423,,,,,
4424,1,42,40,0,05:08:55
4425,,,,,
4426,1,21,40,1,02:48:52
4427,1,42,50,1,06:41:29
4428,1,42,30,0,03:20:08
4429,1,42,25,1,04:12:17
4430,,,,,
4431,1,21,40,1,01:40:23
4432,1,21,25,1,01:27:33
4433,1,21,50,1,01:33:30
4434,,,,,
4435,1,1,13,1,00:15:01
4436,1,42,30,1,04:07:00
4437,1,21,35,1,01:49:11
4438,,,,,
4439,1,21,40,1,02:08:58
4440,,,,,
4441,,,,,
4442,1,21,35,1,01:42:49
4443,,,,,
4444,1,42,18,0,04:22:02
4445,,,,,
4446,,,,,
4447,1,42,50,1,05:58:11
4448,,,,,
4449,,,,,
4450,,,,,
4451,1,42,35,1,04:32:28
4452,,,,,
4453,,,,,
4454,,,,,
4455,,,,,
4456,,,,,
4457,1,42,35,1,05:01:40
4458,,,,,
4459,1,21,25,0,03:02:23
4460,1,42,18,1,03:08:55
4461,1,42,30,1,06:26:42
4462,,,,,
4463,,,,,
4464,1,42,35,1,04:10:21
4465,,,,,
4466,1,21,45,1,02:23:50
4467,,,,,
4468,,,,,
4469,,,,,
4470,,,,,
4471,,,,,
4472,,,,,
4473,,,,,
4474,,,,,
4475,1,42,30,1,04:21:09
4476,,,,,
4477,1,42,18,1,03:33:51
4478,1,42,45,1,04:23:59
4479,,,,,
4480,,,,,
4481,1,42,45,1,04:31:30
4482,1,42,30,1,05:17:59
4483,1,42,35,1,04:37:37
4484,1,21,50,1,02:07:00
4485,1,42,25,0,05:14:08
4486,1,42,40,0,03:44:42
4487,,,,,
4488,1,42,35,0,04:44:49
4489,,,,,
4490,,,,,
4491,1,42,40,1,03:36:03
4492,1,21,40,1,01:50:59
4493,,,,,
4494,,,,,
4495,1,42,40,1,03:09:15
4496,1,21,30,0,03:28:07
4497,,,,,
4498,1,21,50,1,04:23:25
4499,1,42,25,0,04:11:35
4500,1,42,40,1,03:21:19
4501,,,,,
4502,,,,,
4503,1,42,50,0,05:08:33
4504,1,5,25,1,00:52:58
4505,1,42,25,0,05:15:09
4506,1,42,25,1,05:02:51
4507,,,,,
4508,,,,,
4509,,,,,
4510,1,42,50,1,03:23:30
4511,,,,,
4512,1,21,55,1,02:33:18
4513,,,,,
4514,,,,,
4515,,,,,
4516,,,,,
4517,,,,,
4518,,,,,
4519,1,42,30,1,04:17:43
4520,1,21,55,1,02:42:06
4521,1,21,55,1,02:55:42
4522,,,,,
4523,1,10,25,1,00:34:16
4524,1,42,45,1,05:11:50
4525,,,,,
4526,,,,,
4527,,,,,
4528,1,42,40,1,03:14:39
4529,1,21,50,1,01:24:01
4530,1,42,30,0,03:45:11
4531,,,,,
4532,,,,,
4533,1,42,35,1,03:14:51
4534,,,,,
4535,1,21,30,1,02:57:03
4536,,,,,
4537,,,,,
4538,1,21,45,0,01:53:12
4539,1,42,25,1,05:08:56
4540,,,,,
4541,1,21,18,1,01:40:05
4542,1,42,35,1,-1
4543,,,,,
4544,1,10,50,0,01:28:16
4545,,,,,
4546,,,,,
4547,1,42,60,1,04:13:30
4548,1,21,45,1,02:27:39
4549,1,42,35,1,06:10:05
4550,,,,,
4551,1,42,35,1,-1
4552,1,42,35,0,04:21:23
4553,,,,,
4554,1,21,45,1,02:22:24
4555,1,42,30,1,04:29:59
4556,1,42,18,1,05:00:34
4557,,,,,
4558,1,42,30,1,04:14:31
4559,1,42,40,1,04:11:44
4560,1,42,35,0,03:50:49
4561,,,,,
4562,,,,,
4563,1,42,35,1,03:42:42
4564,,,,,
4565,,,,,
4566,1,5,40,0,00:28:35
4567,1,42,40,0,04:11:09
4568,1,42,45,1,03:57:58
4569,1,42,55,1,04:13:30
4570,,,,,
4571,1,42,25,0,05:09:22
4572,1,21,60,1,02:21:43
4573,,,,,
4574,,,,,
4575,1,21,50,1,01:49:13
4576,,,,,
4577,,,,,
4578,,,,,
4579,,,,,
4580,1,42,40,1,05:19:51
4581,,,,,
4582,,,,,
4583,1,21,35,1,01:24:49
4584,1,21,45,0,01:56:05
4585,1,42,65,1,05:37:57
4586,,,,,
4587,1,42,50,1,04:34:30
4588,1,42,35,0,05:21:55
4589,1,10,40,1,01:04:11
4590,,,,,
4591,,,,,
4592,,,,,
4593,,,,,
4594,,,,,
4595,,,,,
4596,1,42,18,1,04:48:48
4597,1,42,40,1,04:48:36
4598,1,21,40,0,01:57:22
4599,,,,,
4600,1,21,40,0,01:52:02
4601,1,21,45,1,02:18:44
4602,1,21,15,1,02:15:06
4603,,,,,
4604,1,42,18,1,04:30:25
4605,,,,,
4606,1,42,25,1,03:26:36
4607,,,,,
4608,,,,,
4609,1,21,30,1,01:54:44
4610,,,,,
4611,1,42,35,1,03:57:55
4612,,,,,
4613,,,,,
4614,,,,,
4615,1,42,25,1,04:43:52
4616,1,42,30,1,03:12:09
4617,1,42,50,1,03:57:59
4618,,,,,
4619,,,,,
4620,,,,,
4621,1,42,30,1,03:07:02
4622,1,10,55,1,00:51:45
4623,,,,,
4624,,,,,
4625,,,,,
4626,1,42,35,1,03:47:30
4627,,,,,
4628,1,1,13,1,00:10:09
4629,,,,,
4630,1,42,50,1,03:05:46
4631,,,,,
4632,1,21,35,1,02:40:38
4633,,,,,
4634,1,10,50,1,00:37:16
4635,1,42,30,1,03:45:29
4636,1,42,25,0,05:10:32
4637,1,42,55,1,03:33:25
4638,1,5,25,1,00:32:07
4639,1,42,55,0,04:41:52
4640,1,21,50,0,02:20:04
4641,,,,,
4642,,,,,
4643,,,,,
4644,1,21,60,1,01:45:49
4645,,,,,
4646,,,,,
4647,1,21,50,1,01:31:03
4648,1,42,40,0,04:31:38
4649,1,42,55,1,04:36:46
4650,,,,,
4651,,,,,
4652,1,42,30,0,05:51:27
4653,1,42,45,0,06:19:36
4654,1,42,50,1,04:09:40
4655,,,,,
4656,1,21,40,0,03:09:30
4657,,,,,
4658,1,42,50,1,04:31:35
4659,,,,,
4660,,,,,
4661,,,,,
4662,,,,,
4663,,,,,
4664,,,,,
4665,,,,,
4666,,,,,
4667,,,,,
4668,1,10,40,0,01:03:41
4669,1,42,18,1,04:49:46
4670,,,,,
4671,,,,,
4672,,,,,
4673,,,,,
4674,1,21,30,1,01:46:22
4675,,,,,
4676,1,42,55,1,-1
4677,,,,,
