PARTICIPANT ID,PRESENT2015,PRESENT2014,PRESENT2013,PRESENT2012,NUMOASIS
3292,0,1,1,1,4
3293,0,1,1,0,2
3294,1,0,0,0,0
3295,0,1,0,0,1
3296,0,1,0,0,1
3297,0,0,0,1,1
3298,0,1,0,0,2
3299,1,0,0,0,0
3300,1,0,0,0,0
3301,1,0,0,0,0
3302,0,0,1,0,1
3303,0,1,0,0,3
3304,0,0,0,0,1
3305,0,0,1,0,1
3306,1,0,0,0,0
3307,0,0,0,1,1
3308,0,0,0,1,1
3309,0,0,1,0,1
3310,0,0,1,0,1
3311,1,0,0,0,0
3312,0,1,0,0,1
3313,0,1,0,0,1
3314,1,0,0,0,0
3315,0,0,1,0,1
3316,0,0,0,0,1
3317,1,0,0,0,0
3318,0,1,0,0,1
3319,1,0,0,0,0
3320,0,1,0,0,2
3321,0,0,1,0,2
3322,0,1,0,0,1
3323,0,1,0,0,1
3324,0,0,0,1,1
3325,0,0,1,0,2
3326,0,1,0,0,1
3327,0,0,1,0,2
3328,0,0,0,1,1
3329,0,0,1,1,2
3330,0,0,0,1,1
3331,0,0,0,1,1
3332,0,0,1,0,1
3333,1,0,0,0,0
3334,0,1,0,0,1
3335,1,0,1,0,2
3336,0,0,1,0,1
3337,1,0,0,0,0
3338,1,1,1,0,2
3339,0,0,1,0,1
3340,1,0,0,0,0
3341,1,0,1,0,1
3342,1,0,0,0,0
3343,0,0,0,1,2
3344,0,0,1,0,1
3345,1,0,0,0,0
3346,1,0,0,0,0
3347,1,0,0,0,0
3348,1,0,0,0,0
3349,1,0,1,0,1
3350,0,0,1,0,1
3351,1,0,0,0,0
3352,1,0,0,0,0
3353,0,1,0,0,2
3354,1,0,0,1,3
3355,1,0,0,0,0
3356,0,1,0,0,1
3357,1,0,0,0,0
3358,1,0,0,0,0
3359,0,0,0,1,1
3360,0,1,0,0,1
3361,0,1,0,0,2
3362,0,1,0,0,2
3363,0,0,1,0,3
3364,0,0,0,1,3
3365,0,1,0,0,1
3366,0,1,0,0,1
3367,0,0,1,0,1
3368,1,0,0,0,0
3369,0,0,0,0,1
3370,1,0,0,0,0
3371,0,0,1,0,1
3372,1,0,0,0,0
3373,1,1,1,1,3
3374,0,1,0,0,1
3375,1,0,0,0,0
3376,0,1,0,0,1
3377,0,1,0,0,1
3378,0,0,1,0,2
3379,1,0,0,0,0
3380,0,0,0,1,1
3381,0,0,1,0,1
3382,1,0,0,0,0
3383,0,0,0,1,1
3384,0,1,0,0,1
3385,1,0,0,0,0
3386,1,0,0,0,0
3387,0,0,1,1,3
3388,1,0,0,0,0
3389,0,0,0,1,1
3390,0,1,0,0,1
3391,1,0,0,0,0
3392,1,0,0,0,0
3393,1,0,0,0,0
3394,0,1,0,0,1
3395,0,0,1,0,1
3396,0,1,0,0,1
3397,1,0,0,0,0
3398,1,0,0,0,1
3399,0,0,0,0,1
3400,0,1,0,0,1
3401,0,1,0,0,1
3402,0,0,0,1,1
3403,0,0,0,0,2
3404,1,0,0,0,0
3405,1,0,0,0,0
3406,1,0,0,0,0
3407,1,0,0,0,0
3408,0,1,0,0,2
3409,0,0,1,1,2
3410,1,0,0,0,0
3411,1,0,0,0,0
3412,0,1,0,0,1
3413,0,1,0,0,1
3414,0,1,0,0,1
3415,0,0,1,0,1
3416,0,0,0,1,1
3417,1,0,0,0,0
3418,1,0,0,0,0
3419,0,1,0,0,1
3420,0,1,0,0,1
3421,1,0,0,0,0
3422,0,0,0,1,1
3423,0,0,0,0,3
3424,1,0,0,0,0
3425,1,0,0,0,0
3426,1,0,0,0,0
3427,0,0,1,0,1
3428,1,0,0,0,0
3429,1,0,0,0,0
3430,0,0,0,1,1
3431,1,0,0,0,0
3432,0,0,0,1,1
3433,0,1,0,0,1
3434,0,0,0,1,1
3435,0,1,0,0,1
3436,0,0,1,0,1
3437,1,0,0,0,1
3438,1,0,0,0,0
3439,0,0,0,0,1
3440,0,0,1,1,2
3441,0,0,1,0,1
3442,0,1,1,0,3
3443,1,0,0,0,0
3444,1,0,0,0,0
3445,1,0,0,0,0
3446,1,0,0,0,0
3447,0,0,1,1,2
3448,0,1,0,0,1
3449,1,0,0,0,0
3450,1,1,0,0,1
3451,1,0,0,0,0
3452,1,0,0,0,0
3453,1,0,0,0,0
3454,1,0,0,0,0
3455,0,1,0,0,1
3456,0,1,0,0,1
3457,0,1,0,0,2
3458,1,0,0,0,0
3459,0,1,0,0,1
3460,1,0,0,0,0
3461,0,1,1,1,3
3462,0,0,1,0,1
3463,0,1,0,0,1
3464,1,0,0,0,0
3465,0,0,0,1,1
3466,1,0,0,0,0
3467,0,1,0,0,2
3468,1,0,0,0,0
3469,1,0,0,0,0
3470,0,0,1,0,1
3471,0,1,0,0,1
3472,0,1,0,0,1
3473,0,0,1,0,1
3474,1,0,0,0,0
3475,1,0,0,0,0
3476,0,1,0,0,1
3477,0,0,1,0,3
3478,1,0,0,0,0
3479,0,1,0,0,1
3480,1,0,0,0,0
3481,1,0,0,0,0
3482,0,1,1,1,3
3483,0,1,1,0,3
3484,0,1,0,0,1
3485,0,1,0,0,1
3486,0,1,0,0,1
3487,0,1,0,0,1
3488,1,0,0,0,0
3489,1,0,0,0,0
3490,0,0,0,1,1
3491,1,0,0,0,0
3492,1,0,0,0,1
3493,0,0,1,0,1
3494,1,0,0,0,0
3495,0,0,1,0,3
3496,1,0,0,0,0
3497,0,1,0,0,1
3498,0,1,0,0,1
3499,0,1,0,0,1
3500,0,0,1,0,1
3501,1,0,0,0,1
3502,1,1,0,0,3
3503,1,1,0,0,1
3504,0,1,0,0,1
3505,0,1,0,0,2
3506,1,1,0,0,1
3507,1,0,0,0,0
3508,1,0,0,0,0
3509,0,0,1,0,2
3510,1,0,1,0,1
3511,0,1,0,0,1
3512,1,0,0,0,0
3513,1,0,0,0,0
3514,0,1,0,0,1
3515,1,0,0,0,0
3516,0,0,1,0,1
3517,0,1,0,0,1
3518,1,0,0,0,0
3519,0,0,0,0,1
3520,1,0,0,0,0
3521,1,0,0,0,0
3522,1,0,1,0,1
3523,1,0,0,0,0
3524,0,0,1,0,1
3525,1,0,0,0,0
3526,1,0,0,0,0
3527,1,0,0,0,0
3528,0,0,1,0,2
3529,0,0,1,0,1
3530,0,0,0,1,1
3531,0,0,1,0,2
3532,0,0,1,0,1
3533,0,0,0,1,1
3534,0,0,0,0,1
3535,0,0,1,0,2
3536,0,1,0,0,1
3537,1,0,0,0,0
3538,1,0,0,0,0
3539,1,0,0,0,0
3540,0,1,0,0,1
3541,1,0,0,0,0
3542,0,1,0,0,1
3543,1,0,0,0,0
3544,1,0,0,0,0
3545,1,0,0,0,0
3546,1,0,0,0,0
3547,1,0,0,0,0
3548,1,0,0,0,0
3549,1,0,0,0,0
3550,1,0,0,0,0
3551,1,0,0,0,0
3552,1,1,0,0,1
3553,1,0,0,0,0
3554,0,0,1,0,2
3555,0,1,0,0,2
3556,1,0,0,0,0
3557,0,0,0,0,2
3558,1,0,0,0,0
3559,0,1,0,0,1
3560,1,0,0,1,1
3561,1,0,0,0,0
3562,0,1,0,0,1
3563,1,1,0,0,1
3564,1,0,0,0,0
3565,0,0,1,0,1
3566,1,0,0,0,0
3567,0,1,0,0,1
3568,1,0,0,0,0
3569,1,0,0,0,0
3570,1,0,0,0,0
3571,0,1,0,0,1
3572,1,1,0,0,1
3573,0,1,0,0,2
3574,1,0,1,0,1
3575,0,0,0,1,1
3576,0,0,0,1,3
3577,1,0,0,0,0
3578,1,0,1,0,1
3579,0,1,0,0,2
3580,1,0,0,0,0
3581,1,0,0,0,0
3582,1,0,0,0,0
3583,1,0,0,0,0
3584,1,0,1,0,1
3585,0,1,0,0,1
3586,1,1,0,0,1
3587,1,0,0,0,0
3588,0,1,0,0,1
3589,1,0,0,0,0
3590,0,0,0,1,3
3591,0,0,0,1,1
3592,0,1,0,0,1
3593,0,0,0,1,1
3594,0,1,1,0,2
3595,1,0,0,1,2
3596,0,1,0,0,1
3597,0,1,1,1,3
3598,1,0,0,0,0
3599,0,0,0,0,1
3600,0,0,1,0,1
3601,1,0,0,0,1
3602,1,0,0,0,0
3603,0,0,1,0,2
3604,1,0,0,0,0
3605,0,0,1,0,1
3606,0,0,0,1,1
3607,1,0,0,0,0
3608,0,0,0,1,1
3609,1,1,0,0,1
3610,0,0,1,0,1
3611,0,1,0,0,2
3612,0,0,0,0,1
3613,0,0,1,0,3
3614,1,0,0,0,0
3615,1,0,0,0,0
3616,1,0,0,0,0
3617,0,1,0,0,2
3618,1,0,0,0,0
3619,0,0,1,0,1
3620,0,0,1,0,1
3621,1,0,0,0,0
3622,1,0,0,0,0
3623,0,0,0,1,1
3624,1,0,0,0,0
3625,0,1,0,0,1
3626,1,0,0,0,0
3627,0,0,0,1,1
3628,0,1,1,0,3
3629,1,0,0,0,0
3630,0,0,1,0,1
3631,0,0,1,0,1
3632,0,0,0,1,1
3633,1,0,0,0,0
3634,1,0,0,0,1
3635,0,1,0,0,2
3636,1,0,0,0,3
3637,0,0,0,1,1
3638,1,0,0,0,0
3639,1,1,1,1,3
3640,1,0,0,0,0
3641,0,0,1,0,1
3642,0,1,1,0,3
3643,1,0,1,0,1
3644,1,0,0,0,0
3645,0,0,0,1,1
3646,1,0,0,0,0
3647,1,0,0,0,0
3648,1,0,0,0,0
3649,0,0,0,1,1
3650,0,0,1,0,1
3651,0,1,0,0,3
3652,0,1,0,0,1
3653,0,1,0,0,1
3654,1,0,0,0,0
3655,1,0,0,0,0
3656,1,0,1,0,1
3657,0,0,1,0,1
3658,0,0,0,1,2
3659,1,0,0,0,0
3660,1,0,0,0,0
3661,1,0,0,0,0
3662,1,0,0,0,0
3663,1,0,0,0,0
3664,1,0,0,0,0
3665,1,0,0,0,0
3666,0,0,1,0,2
3667,0,1,0,0,1
3668,1,0,0,0,0
3669,1,0,0,0,0
3670,0,0,1,0,1
3671,0,0,1,0,1
3672,0,0,1,0,1
3673,1,0,0,0,1
3674,0,0,1,0,1
3675,1,1,0,0,2
3676,0,0,1,0,1
3677,1,0,0,0,0
3678,1,0,1,1,2
3679,0,0,1,0,2
3680,0,1,0,0,2
3681,1,0,0,0,0
3682,0,1,0,0,1
3683,1,0,0,0,0
3684,0,1,0,0,1
3685,1,0,0,0,0
3686,0,1,0,0,1
3687,1,1,0,0,1
3688,1,0,0,0,0
3689,0,0,0,1,1
3690,1,0,0,0,0
3691,0,0,0,0,1
3692,0,1,0,0,1
3693,1,0,0,0,0
3694,0,1,0,0,4
3695,1,0,0,0,0
3696,0,0,1,0,2
3697,0,0,1,0,1
3698,0,1,0,0,1
3699,0,0,0,0,1
3700,1,0,0,0,0
3701,1,0,0,0,0
3702,0,0,1,0,1
3703,0,0,1,0,1
3704,0,1,0,1,3
3705,0,0,0,1,1
3706,1,0,0,0,0
3707,0,0,1,0,1
3708,1,0,0,0,0
3709,0,1,0,0,2
3710,1,0,0,0,0
3711,0,1,0,0,1
3712,0,0,0,1,2
3713,1,0,0,0,0
3714,0,1,0,0,2
3715,1,0,0,0,0
3716,0,0,0,1,1
3717,1,0,1,0,1
3718,0,1,0,0,2
3719,1,0,0,0,1
3720,1,0,0,0,0
3721,1,0,0,0,0
3722,1,0,0,0,0
3723,1,0,0,0,0
3724,1,0,0,0,0
3725,0,1,0,0,1
3726,0,1,0,0,1
3727,1,0,0,0,0
3728,0,1,1,1,3
3729,1,0,0,0,0
3730,1,0,0,0,0
3731,1,0,0,0,0
3732,1,0,0,0,0
3733,1,0,0,0,0
3734,0,1,0,1,2
3735,0,0,1,0,1
3736,0,1,0,0,1
3737,0,0,0,1,1
3738,0,0,0,1,1
3739,0,0,1,1,2
3740,1,0,0,0,0
3741,0,1,0,0,1
3742,0,0,1,0,1
3743,1,0,0,0,0
3744,1,0,0,0,0
3745,0,0,0,1,2
3746,1,0,0,0,0
3747,1,0,0,0,0
3748,0,0,0,1,1
3749,1,0,0,1,3
3750,0,0,0,1,1
3751,1,0,0,0,0
3752,1,0,0,0,0
3753,1,0,1,0,1
3754,0,1,0,0,1
3755,0,0,0,1,1
3756,0,1,0,0,2
3757,1,0,1,0,2
3758,0,0,0,1,1
3759,1,0,0,0,0
3760,1,0,0,0,0
3761,0,0,1,0,1
3762,1,0,1,0,1
3763,0,1,1,1,3
3764,0,0,1,0,1
3765,0,0,1,0,3
3766,1,0,0,0,0
3767,1,0,0,0,0
3768,0,1,0,0,1
3769,0,1,1,1,3
3770,0,1,0,0,1
3771,1,0,0,0,0
3772,1,0,0,0,0
3773,0,1,0,0,1
3774,0,0,1,1,2
3775,0,1,0,0,1
3776,0,0,0,1,1
3777,0,1,0,0,1
3778,1,0,0,0,0
3779,0,1,0,0,1
3780,0,0,1,0,1
3781,0,0,1,0,1
3782,1,0,0,0,0
3783,1,0,0,0,0
3784,1,0,0,0,0
3785,0,1,0,0,1
3786,1,0,0,0,0
3787,1,0,0,0,0
3788,1,0,0,0,0
3789,1,0,0,0,0
3790,1,0,0,0,0
3791,1,0,0,0,0
3792,1,0,0,0,0
3793,1,0,0,0,1
3794,1,0,0,0,0
3795,1,0,0,0,0
3796,0,0,0,1,1
3797,0,0,1,1,2
3798,0,0,0,1,1
3799,0,0,0,1,1
3800,0,1,1,0,2
3801,0,0,0,1,1
3802,0,0,0,1,1
3803,0,0,0,0,1
3804,1,0,0,0,0
3805,0,0,0,1,1
3806,0,1,0,0,1
3807,0,0,0,1,1
3808,0,0,0,1,1
3809,1,0,0,0,0
3810,1,0,0,0,0
3811,1,1,0,0,2
3812,0,1,0,0,2
3813,1,0,0,0,0
3814,0,0,0,1,1
3815,1,0,0,0,0
3816,1,0,0,0,0
3817,0,0,0,1,1
3818,1,0,0,0,0
3819,1,0,0,0,0
3820,0,0,0,1,2
3821,0,1,0,0,1
3822,0,1,0,0,1
3823,0,0,1,0,1
3824,0,0,0,1,1
3825,0,1,0,0,1
3826,0,1,0,0,1
3827,1,0,0,0,0
3828,1,0,0,0,0
3829,0,0,1,1,2
3830,1,0,0,1,2
3831,1,0,0,0,0
3832,0,0,0,1,1
3833,0,0,1,0,2
3834,0,1,0,0,1
3835,1,0,0,0,0
3836,1,0,0,0,0
3837,1,0,0,0,0
3838,1,0,0,0,0
3839,1,0,0,0,0
3840,0,0,1,0,1
3841,0,1,0,0,1
3842,0,1,0,0,1
3843,0,1,0,0,1
3844,1,0,0,0,0
3845,0,0,1,0,1
3846,0,1,0,0,1
3847,0,1,0,0,1
3848,1,0,0,0,0
3849,1,0,0,0,0
3850,0,0,1,0,1
3851,1,0,1,0,1
3852,1,0,0,0,0
3853,0,0,0,1,1
3854,1,0,1,0,1
3855,0,0,1,0,2
3856,1,0,0,0,0
3857,1,0,0,0,0
3858,0,1,0,0,1
3859,0,1,0,0,1
3860,1,0,0,0,0
3861,0,0,1,0,1
3862,0,0,1,0,1
3863,0,1,0,0,1
3864,0,0,1,1,3
3865,0,0,0,1,1
3866,0,1,0,0,1
3867,0,1,1,0,3
3868,1,0,0,0,0
3869,1,0,0,0,0
3870,0,0,1,1,2
3871,0,0,0,1,1
3872,1,0,0,0,0
3873,1,0,0,0,0
3874,1,0,0,0,1
3875,1,0,0,0,0
3876,1,0,0,0,0
3877,1,0,0,0,0
3878,0,1,0,0,1
3879,0,0,1,0,1
3880,1,0,0,0,0
3881,1,0,0,0,0
3882,0,1,0,0,2
3883,0,0,1,0,1
3884,1,0,0,0,0
3885,0,0,1,0,1
3886,1,0,0,0,0
3887,0,1,0,0,1
3888,1,0,0,0,0
3889,0,0,1,0,1
3890,1,1,0,0,1
3891,0,0,0,1,1
3892,1,0,0,0,0
3893,1,0,0,0,0
3894,0,1,0,0,2
3895,0,1,0,1,2
3896,1,0,0,0,0
3897,0,1,0,0,1
3898,0,0,1,0,1
3899,1,0,0,0,0
3900,0,0,1,0,1
3901,0,1,0,0,1
3902,1,0,0,0,0
3903,1,0,0,0,0
3904,0,1,0,0,1
3905,1,0,0,0,0
3906,1,0,0,0,0
3907,1,1,0,0,2
3908,1,0,0,0,0
3909,0,1,1,1,3
3910,1,0,0,0,0
3911,0,0,0,1,1
3912,1,0,0,0,2
3913,0,0,1,0,1
3914,0,1,0,0,2
3915,0,0,0,0,1
3916,0,0,0,0,2
3917,0,0,0,1,1
3918,1,0,1,0,2
3919,1,1,0,0,3
3920,1,0,0,0,1
3921,0,1,0,0,1
3922,0,0,0,1,1
3923,0,0,0,1,1
3924,0,0,1,0,4
3925,0,0,1,0,1
3926,0,0,1,0,2
3927,0,0,0,1,2
3928,1,1,1,1,3
3929,1,0,0,0,0
3930,0,1,1,0,2
3931,0,1,0,0,1
3932,0,0,1,0,1
3933,1,0,0,0,0
3934,0,1,0,0,1
3935,0,1,0,0,1
3936,0,0,1,1,3
3937,1,0,0,0,0
3938,1,0,0,0,0
3939,0,1,0,0,1
3940,1,0,1,0,1
3941,1,0,0,0,0
3942,0,1,0,1,2
3943,0,0,1,1,4
3944,0,0,1,0,2
3945,1,0,0,0,0
3946,0,1,0,0,1
3947,0,0,0,1,1
3948,1,0,0,0,0
3949,0,1,0,0,1
3950,1,0,0,0,0
3951,1,0,0,0,0
3952,1,0,0,0,0
3953,1,0,0,0,0
3954,0,0,0,1,1
3955,1,0,0,0,0
3956,0,1,0,0,1
3957,0,0,0,1,1
3958,1,0,0,0,0
3959,1,0,0,0,0
3960,0,1,0,0,1
3961,0,0,0,1,1
3962,1,0,0,0,0
3963,0,0,1,0,1
3964,1,0,0,0,0
3965,0,1,0,0,1
3966,0,1,0,0,1
3967,0,0,0,1,1
3968,0,1,0,0,1
3969,1,0,0,0,0
3970,1,0,0,0,0
3971,0,0,1,0,1
3972,0,1,0,0,1
3973,1,1,0,0,3
3974,1,0,0,0,0
3975,1,0,0,0,1
3976,0,0,1,0,1
3977,0,0,1,0,1
3978,0,1,0,0,1
3979,0,0,0,1,1
3980,0,1,0,0,2
3981,0,1,0,0,1
3982,1,0,0,0,0
3983,1,0,1,0,1
3984,1,0,0,0,0
3985,0,0,1,0,3
3986,1,0,0,1,3
3987,0,0,0,1,1
3988,0,0,1,0,1
3989,1,0,0,0,0
3990,1,0,0,0,0
3991,0,1,0,0,1
3992,0,1,0,0,1
3993,0,1,0,0,4
3994,1,0,0,0,0
3995,1,0,0,0,1
3996,1,0,0,0,0
3997,0,0,1,0,1
3998,0,1,0,0,2
3999,1,0,0,0,0
4000,1,0,0,0,0
4001,0,1,0,0,1
4002,0,1,0,0,1
4003,0,0,1,1,2
4004,0,0,1,0,1
4005,0,0,1,1,2
4006,0,1,0,0,1
4007,0,0,0,1,1
4008,1,0,0,0,0
4009,1,0,0,0,0
4010,0,0,1,0,1
4011,0,0,1,0,1
4012,0,0,1,1,2
4013,1,0,0,0,0
4014,1,0,0,0,0
4015,0,1,0,0,1
4016,0,1,0,0,1
4017,1,0,0,1,3
4018,1,1,0,0,2
4019,0,0,0,0,2
4020,0,1,0,0,1
4021,0,0,0,1,2
4022,0,1,0,0,1
4023,0,0,0,1,1
4024,1,0,0,0,0
4025,0,1,0,0,3
4026,1,0,0,0,0
4027,1,0,0,0,0
4028,1,0,0,0,0
4029,0,0,1,0,3
4030,0,0,1,0,3
4031,0,0,1,1,2
4032,0,0,0,1,1
4033,1,0,0,0,0
4034,0,1,0,0,1
4035,1,0,1,1,2
4036,1,0,0,0,0
4037,1,0,0,0,0
4038,0,1,0,0,2
4039,0,0,1,0,3
4040,1,0,0,0,0
4041,0,0,0,1,1
4042,1,0,0,0,0
4043,0,0,0,0,2
4044,0,0,1,0,2
4045,0,0,1,0,1
4046,0,1,0,0,1
4047,0,1,0,0,1
4048,1,0,0,0,0
4049,1,0,0,0,0
4050,1,0,0,0,0
4051,0,0,0,1,1
4052,0,0,0,1,3
4053,0,0,1,0,2
4054,0,0,0,1,1
4055,0,1,0,0,3
4056,1,0,1,0,2
4057,0,0,1,0,1
4058,1,0,0,0,0
4059,0,0,1,0,1
4060,0,1,0,0,1
4061,1,0,0,0,0
4062,1,0,0,0,0
4063,0,1,0,0,1
4064,1,0,0,0,0
4065,0,0,0,1,1
4066,0,1,1,0,2
4067,0,0,1,0,1
4068,1,1,0,0,1
4069,0,1,1,1,3
4070,1,0,0,0,0
4071,0,1,1,1,3
4072,1,0,0,0,0
4073,1,0,0,0,0
4074,1,0,0,0,1
4075,1,0,0,0,0
4076,1,1,0,0,2
4077,1,0,0,0,0
4078,0,0,0,1,2
4079,0,1,0,0,1
4080,0,0,1,0,1
4081,1,0,0,0,0
4082,1,0,0,0,0
4083,1,0,0,0,0
4084,1,0,0,0,0
4085,0,0,0,1,1
4086,1,0,0,0,0
4087,1,0,0,0,0
4088,0,1,0,0,1
4089,0,0,0,1,1
4090,0,1,0,0,1
4091,1,1,0,0,1
4092,1,0,0,0,1
4093,0,0,1,0,1
4094,1,0,0,0,0
4095,1,0,0,0,0
4096,1,0,0,0,0
4097,0,0,1,0,1
4098,0,0,0,0,3
4099,0,1,0,0,1
4100,0,0,1,0,1
4101,0,1,0,0,1
4102,0,1,0,0,1
4103,1,0,0,0,0
4104,1,0,0,0,0
4105,0,1,0,0,1
4106,0,0,1,1,3
4107,1,0,0,0,0
4108,1,0,0,0,0
4109,1,0,0,0,0
4110,1,0,0,0,1
4111,0,0,0,1,1
4112,1,0,0,0,0
4113,0,1,0,0,1
4114,1,0,0,0,0
4115,1,0,0,0,0
4116,0,0,1,0,1
4117,0,0,1,0,2
4118,1,0,0,0,0
4119,0,0,1,0,1
4120,0,1,0,0,1
4121,1,0,0,0,0
4122,0,0,1,0,2
4123,1,0,0,0,0
4124,0,1,0,0,1
4125,1,0,0,0,0
4126,1,0,0,0,0
4127,0,1,0,0,1
4128,0,0,0,1,1
4129,0,1,0,0,1
4130,1,0,1,0,1
4131,1,0,0,0,0
4132,1,0,0,0,0
4133,0,0,1,0,1
4134,1,0,0,0,0
4135,0,0,0,0,1
4136,1,1,1,1,3
4137,0,0,0,1,1
4138,0,0,0,1,2
4139,1,0,0,0,0
4140,0,0,0,1,1
4141,0,0,0,1,2
4142,0,0,0,1,1
4143,1,0,0,0,0
4144,0,0,1,0,1
4145,1,0,0,0,2
4146,0,1,0,0,1
4147,1,0,0,0,0
4148,1,0,0,0,0
4149,1,0,0,0,0
4150,0,1,0,0,1
4151,0,0,1,0,1
4152,0,0,0,1,1
4153,0,0,0,1,1
4154,1,0,0,0,0
4155,0,0,1,0,1
4156,1,0,0,0,0
4157,1,0,0,0,0
4158,1,0,0,0,0
4159,0,0,0,1,1
4160,0,0,1,0,2
4161,1,0,0,0,0
4162,1,0,0,0,1
4163,0,1,0,0,1
4164,0,1,0,0,1
4165,1,1,0,1,3
4166,0,1,1,0,3
4167,1,0,0,0,0
4168,0,1,0,0,1
4169,1,1,0,0,1
4170,0,0,1,0,1
4171,0,1,0,0,2
4172,1,0,0,0,0
4173,0,1,0,0,2
4174,1,1,0,0,2
4175,0,0,1,0,1
4176,0,0,1,0,1
4177,0,1,0,0,1
4178,1,0,1,1,2
4179,1,0,0,0,1
4180,1,1,0,0,1
4181,0,1,0,0,2
4182,1,0,0,0,0
4183,0,0,0,1,1
4184,1,0,0,0,0
4185,0,0,0,1,1
4186,1,0,0,0,0
4187,0,1,0,0,2
4188,1,0,0,0,0
4189,0,1,0,0,1
4190,0,0,0,1,3
4191,0,0,1,0,1
4192,0,1,0,0,1
4193,0,0,1,0,1
4194,0,1,0,0,1
4195,0,0,1,0,2
4196,1,0,0,0,0
4197,0,0,1,1,2
4198,1,0,0,0,0
4199,1,0,0,0,0
4200,0,0,1,0,1
4201,0,0,0,1,1
4202,1,0,0,0,0
4203,1,0,0,0,0
4204,1,0,0,0,0
4205,0,1,0,0,1
4206,1,0,0,0,0
4207,1,0,0,0,0
4208,1,0,0,0,0
4209,0,1,0,0,1
4210,0,0,1,0,1
4211,0,1,0,0,1
4212,1,0,0,0,0
4213,0,1,0,0,1
4214,0,0,1,0,2
4215,0,1,0,0,2
4216,0,0,0,1,2
4217,1,0,0,0,0
4218,0,1,0,0,2
4219,1,0,0,0,0
4220,1,0,0,0,0
4221,1,0,0,0,0
4222,0,0,1,0,1
4223,0,0,1,0,1
4224,0,1,0,0,1
4225,1,0,0,0,0
4226,1,1,1,0,2
4227,0,0,0,1,1
4228,0,0,1,0,1
4229,1,0,0,0,0
4230,1,0,0,0,0
4231,1,0,0,0,0
4232,0,1,0,0,1
4233,1,0,0,0,0
4234,1,0,0,0,0
4235,0,0,0,1,3
4236,0,1,0,0,2
4237,0,1,0,0,1
4238,0,1,0,0,2
4239,0,0,0,1,1
4240,0,0,1,0,1
4241,0,1,0,0,1
4242,0,0,0,1,1
4243,1,0,0,0,0
4244,0,1,0,0,1
4245,0,1,0,0,1
4246,0,1,0,0,1
4247,1,0,0,0,0
4248,1,0,0,0,0
4249,0,0,0,1,1
4250,1,0,0,0,1
4251,0,0,1,0,1
4252,1,0,0,0,0
4253,0,1,0,0,1
4254,0,0,1,0,1
4255,0,1,0,0,1
4256,1,0,1,0,1
4257,0,1,0,0,1
4258,0,0,1,0,1
4259,1,0,0,0,0
4260,1,0,0,0,0
4261,1,0,0,0,0
4262,0,0,0,1,1
4263,1,0,0,0,0
4264,0,0,1,1,2
4265,0,0,1,0,1
4266,1,0,1,0,2
4267,1,1,0,0,1
4268,0,0,1,0,1
4269,0,1,0,0,1
4270,0,1,0,0,1
4271,0,1,0,0,1
4272,1,0,0,0,0
4273,1,0,0,0,0
4274,0,0,1,0,2
4275,0,0,1,0,1
4276,0,0,1,0,1
4277,1,1,0,0,1
4278,1,0,0,0,0
4279,1,1,1,1,3
4280,1,0,0,0,0
4281,1,0,0,0,0
4282,1,0,1,1,2
4283,0,1,0,0,1
4284,1,0,0,0,0
4285,0,0,0,1,1
4286,1,0,0,0,0
4287,0,1,0,0,1
4288,1,0,0,0,0
4289,1,0,1,0,1
4290,0,0,0,1,1
4291,0,0,1,0,2
4292,0,0,1,0,1
4293,0,0,1,0,1
4294,0,1,0,0,1
4295,0,1,0,0,3
4296,1,0,0,0,0
4297,0,0,1,1,2
4298,0,1,0,0,1
4299,0,0,0,1,1
4300,1,0,0,0,0
4301,1,0,0,0,0
4302,0,0,1,0,1
4303,0,0,0,1,1
4304,0,0,1,0,1
4305,0,0,0,1,1
4306,0,0,1,1,2
4307,0,1,0,0,2
4308,1,1,0,0,2
4309,0,1,0,0,1
4310,1,0,0,0,0
4311,0,0,1,0,1
4312,1,0,0,0,0
4313,0,1,0,0,1
4314,0,0,0,1,1
4315,0,1,1,0,2
4316,0,0,1,1,2
4317,1,0,0,0,0
4318,1,0,0,0,0
4319,1,0,0,0,0
4320,1,0,0,0,0
4321,0,0,1,0,1
4322,0,0,0,1,1
4323,1,0,0,1,1
4324,0,1,0,0,1
4325,0,1,0,0,1
4326,0,1,0,0,1
4327,0,0,1,0,1
4328,0,0,1,0,1
4329,1,1,0,0,1
4330,0,0,1,0,1
4331,1,0,0,0,0
4332,0,0,0,1,1
4333,0,0,0,1,1
4334,0,0,1,0,1
4335,1,0,0,0,0
4336,0,0,1,1,2
4337,1,0,1,0,2
4338,1,0,0,0,0
4339,0,0,0,1,1
4340,1,0,0,0,0
4341,0,0,1,0,1
4342,0,0,1,0,1
4343,1,0,0,0,0
4344,1,1,0,0,1
4345,0,0,0,1,1
4346,1,0,0,0,0
4347,1,0,0,0,0
4348,0,1,0,0,1
4349,1,0,0,0,0
4350,0,0,0,1,2
4351,1,0,0,0,3
4352,0,0,1,0,1
4353,0,1,0,1,2
4354,1,0,0,0,0
4355,1,0,0,0,0
4356,1,0,0,0,0
4357,1,0,0,0,0
4358,0,0,1,0,1
4359,0,0,0,1,1
4360,1,0,0,0,0
4361,0,0,1,1,2
4362,0,1,0,0,1
4363,1,0,0,0,0
4364,1,0,0,0,0
